conversation_id,customer_messages,full_conversation,intent,escalate,escalation_reason,notes
885550,@AmazonHelp want to but nokia6 with exchange my mobile HTC 816g Dual sim but it is not shown in exchange option,[CUSTOMER] @AmazonHelp want to but nokia6 with exchange my mobile HTC 816g Dual sim but it is not shown in exchange option || [BRAND] @330270 dynamic according to the pin codes and sellers. Kindly refer to this link: https://t.co/WY5DuULGrw for details. ^VN(2/2),order_issue,no,,Notes:
2671586,"@AmazonHelp I've been charged for Prime and I cancelled it months ago and I have the email. Also been charged £2.99 for some unknown ???? || @AmazonHelp Ok thanks for that help but what do I do about this random £2.99 charge || @AmazonHelp I don't have a kindle. The charge on my bank statement says ""Amazon Digital Svc"" || @AmazonHelp What link? Because I don't have a kindle account so I can't use that link????","[CUSTOMER] @AmazonHelp I've been charged for Prime and I cancelled it months ago and I have the email. Also been charged £2.99 for some unknown ???? || [BRAND] @752281 I'm sorry! If no benefits have been used, canceling issues a full refund. You can do so here https://t.co/ChF1VSIJlu ^MW || [CUSTOMER] @AmazonHelp Ok thanks for that help but what do I do about this random £2.99 charge || [BRAND] @752281 Is this a Kindle charge by any chance? https://t.co/eKGs4AuTo9 ^KM || [CUSTOMER] @AmazonHelp I don't have a kindle. The charge on my bank statement says ""Amazon Digital Svc"" || [BRAND] @752281 When you use the link to contact us, please mention the 2.99 charge as well so it can be addressed. ^MJ || [CUSTOMER] @AmazonHelp What link? Because I don't have a kindle account so I can't use that link???? || [BRAND] @752281 Sorry about that! Please reach out to us via this link: https://t.co/JzP7hlA23B and we can help with this charge. ^TK",payment_billing,yes,Escalation reason:,Customer reports an unexplained £2.99 “Amazon Digital Svc” charge and also disputes a Prime charge after cancellation. The charge remains unresolved.Notes:
833127,"@AmazonHelp my prime orders should have been delivered yesterday, are they likely to arrive today? Thanks || @AmazonHelp The latest on the tracking details is just out for delivery yesterday morning || @AmazonHelp Yes","[CUSTOMER] @AmazonHelp my prime orders should have been delivered yesterday, are they likely to arrive today? Thanks || [BRAND] @318408 Is there any update on the order tracking?^CD || [CUSTOMER] @AmazonHelp The latest on the tracking details is just out for delivery yesterday morning || [BRAND] @318408 Does it show out for delivery today?^CD || [CUSTOMER] @AmazonHelp Yes || [BRAND] @318408 If you get in touch https://t.co/JzP7hlA23B we'll be happy to look into this for you. ^BM",delivery_issue,no,,Notes:
1366220,@AmazonHelp lied continuously that it was coming on 4 separate days knowing there was no parcel ever coming. Then lie that you are speaking || @AmazonHelp There is no more details. You have cancelled the order as you did not have the items in the first place and don’t have them now but took my,"[CUSTOMER] @AmazonHelp lied continuously that it was coming on 4 separate days knowing there was no parcel ever coming. Then lie that you are speaking || [BRAND] @153411 Hello, without sharing any personal detail please provide more information on the issue you are facing. ^KK || [CUSTOMER] @AmazonHelp There is no more details. You have cancelled the order as you did not have the items in the first place and don’t have them now but took my || [BRAND] @153411 I'm very sorry to hear this. What is it you were advised when you contacted us directly about this? ^KK",delivery_issue,yes,Escalation reason:,"Customer reports being given false delivery dates over four days, followed by cancellation of the order because the items were unavailable.Notes:"
1780164,"I have only 1% of battery on my phone, I lost my only charger so I had to buy one. Waiting on @1384 to delivery in 2 hours a new one &lt;3","[CUSTOMER] I have only 1% of battery on my phone, I lost my only charger so I had to buy one. Waiting on @1384 to delivery in 2 hours a new one &lt;3 || [BRAND] @534839 Living life on the edge with that 1%! Let us know how it works out, Aly. We're here for you! ^SK",other,no,,Notes:
1655073,"@AmazonHelp hey, I was wondering if you could help me track my order, I’ve been waiting all day and it still hasn’t arrived... || @AmazonHelp Hi yeah it was amazon shipping? Is that right? I have my order number if that’s helps? || @AmazonHelp They are asking me for my card details as a security questions?","[CUSTOMER] @AmazonHelp hey, I was wondering if you could help me track my order, I’ve been waiting all day and it still hasn’t arrived... || [BRAND] @505114 Sure thing, David! Can you tell us who dispatched this parcel? (Make sure not to post us any personal/order info). ^MJ || [CUSTOMER] @AmazonHelp Hi yeah it was amazon shipping? Is that right? I have my order number if that’s helps? || [BRAND] @505114 We don't have access to your account via Twitter. Please reach out to us via phone/chat here: https://t.co/JzP7hlA23B ^KP || [CUSTOMER] @AmazonHelp They are asking me for my card details as a security questions?",delivery_issue,yes,Escalation reason:,"Customer's order has not arrived after waiting all day, and they are unable to track it through support. They also report being asked for card details as security verification.Notes:"
2211793,@115851 it's high time your people are just wasting my time and fooling me. The bottom line is Amazon India had put wrong information about the product,"[CUSTOMER] @115851 it's high time your people are just wasting my time and fooling me. The bottom line is Amazon India had put wrong information about the product || [BRAND] @172343 I understand your concern regarding the conflicting information. However, our specialist team is working on your issue. Kindly reply to their correspondence for further assistance; appreciate your understanding. ^GD",order_issue,yes,Escalation reason:,"Customer reports incorrect product information on Amazon India, and the issue is already being handled by a specialist team.Notes:"
2564017,Last TWO orders from @115830 LATE. And I have Prime! Now this! https://t.co/9Jr4rtQkVo,[CUSTOMER] Last TWO orders from @115830 LATE. And I have Prime! Now this! https://t.co/9Jr4rtQkVo || [BRAND] @727543 I'm so sorry that your order hasn't arrived yet! We also have Chat and Email options available to you here: https://t.co/JzP7hlA23B . Let us know if you need any further assistance with this delivery! ^FR,delivery_issue,yes,Escalation reason:,"Customer reports that their last two orders were late despite having Prime, indicating a repeated delivery problem.Notes:"
2284332,"@115830 x2 separate Prime Same Day orders in one week delayed! Don’t advertise same day if the carrier can’t complete.  If it happens again, Prime will be cancelled. || @AmazonHelp ‘hate’ is a strong word. But yes, I have contacted via chat. Had extended prime goodwill, but still have to wait for my same day order!","[CUSTOMER] @115830 x2 separate Prime Same Day orders in one week delayed! Don’t advertise same day if the carrier can’t complete.  If it happens again, Prime will be cancelled. || [BRAND] @663827 I hate that you've had this experience, Adam! Just to clarify, have you contacted us via phone or chat? https://t.co/JzP7hlA23B. ^AL || [CUSTOMER] @AmazonHelp ‘hate’ is a strong word. But yes, I have contacted via chat. Had extended prime goodwill, but still have to wait for my same day order!",delivery_issue,yes,Escalation reason:,Two separate Prime Same Day orders were delayed within one week despite prior contact with support and a goodwill Prime extension.Notes:
473255,"@115821 Second time now your driver has left our item on the step to get stolen!   He knocks then buggers off before we can open the door.  Not good || @AmazonHelp no, it wasn't stolen.    It could have been though, as it was left on the step.  Your drivers are leaving parcels on the step!","[CUSTOMER] @115821 Second time now your driver has left our item on the step to get stolen!   He knocks then buggers off before we can open the door.  Not good || [BRAND] @227692 I'm so sorry your parcel was stolen! Do you have your unattended delivery preferences set up? You can do so here: https://t.co/63M8wgvXtJ We'd also like to make sure your order is taken care of! Please reach out to us via phone here: https://t.co/JzP7hlA23B ^AR || [CUSTOMER] @AmazonHelp no, it wasn't stolen.    It could have been though, as it was left on the step.  Your drivers are leaving parcels on the step! || [BRAND] @227692 Apologies for the misunderstanding. Can you e-mail us via the link provided by my colleague your delivery feedback so that we can pass it onto the courier? ^KI",other,no,,Notes:
1066712,"@116928 me dice un mensaje q por ser el cliente número tal,me ha tocado un cheque regalo de 1500€ de Amazon.Lo hacen los lunes,es cierto?","[CUSTOMER] @116928 me dice un mensaje q por ser el cliente número tal,me ha tocado un cheque regalo de 1500€ de Amazon.Lo hacen los lunes,es cierto? || [BRAND] @371734 (2/2) oficiales en redes sociales. ^KS",payment_billing,no,,Notes:
951835,"@AmazonHelp the shop closes at 18:30 and now tracking says delivered by 9pm. What happens if courier arrives after shop closes? || @AmazonHelp Then I can give him my home address, as I will be in by then.  I could DM you my order number if that helps. || @AmazonHelp To make in a day","[CUSTOMER] @AmazonHelp the shop closes at 18:30 and now tracking says delivered by 9pm. What happens if courier arrives after shop closes? || [BRAND] @175183 I understand the concern. Please click on the link to reach out directly so we can look at options: https://t.co/oGDklGgbCZ ^GL || [CUSTOMER] @AmazonHelp Then I can give him my home address, as I will be in by then.  I could DM you my order number if that helps. || [BRAND] @175183 We're unable to access account info via twitter. Please contact us directly, for options, with the link ^GL provided. ^JF || [CUSTOMER] @AmazonHelp To make in a day",delivery_issue,no,,Notes:
282165,"@119625 Thanks for the new Anime titles, specially Erased!

Among newly added titles many are missing English subtitles, why is that? || @AmazonHelp Yamada kun to Nana no Majyo","[CUSTOMER] @119625 Thanks for the new Anime titles, specially Erased!

Among newly added titles many are missing English subtitles, why is that? || [BRAND] @183217 I'm glad you liked them. Regarding the missing subtitles, could you help us with the exact titles? ^VN || [CUSTOMER] @AmazonHelp Yamada kun to Nana no Majyo",subscription_service,no,,Notes:
1482928,@115821 @AmazonHelp 2days in a row told order will be delivered after already being late. Need 2night PRIME @2150 @174208 SUCK,[CUSTOMER] @115821 @AmazonHelp 2days in a row told order will be delivered after already being late. Need 2night PRIME @2150 @174208 SUCK || [BRAND] @464339 I'm sorry your order was delayed. What is the latest status for the order: https://t.co/Y5jpI9gRhE? ^LR,delivery_issue,yes,Escalation reason:,The order is already late and has been promised for delivery two days in a row without arriving. Customer urgently needs it tonight.Notes:
120193,"El éxito de @116875 se debe entre muchas cosas a su excelente servicio al cliente. Tuve un problema con mi envío y en ningún momento me sentí angustiado. Siempre estuvieron al pendiente y ahora estoy a punto de disfrutarlo. Infinitas gracias. || @AmazonHelp Ya no necesito encontrar al amor de mi vida porque me quiero casar contigo, Amazon. 

O no.","[CUSTOMER] El éxito de @116875 se debe entre muchas cosas a su excelente servicio al cliente. Tuve un problema con mi envío y en ningún momento me sentí angustiado. Siempre estuvieron al pendiente y ahora estoy a punto de disfrutarlo. Infinitas gracias. || [BRAND] @142683 ¡Hola, Oscar! Muchísimas gracias por tus comentarios, hacemos siempre lo que esté a nuestro alcance para satisfacer a nuestros clientes. Nos alegra leer que tu problema se haya resuelto. ^LC || [CUSTOMER] @AmazonHelp Ya no necesito encontrar al amor de mi vida porque me quiero casar contigo, Amazon. 

O no.",other,no,,Notes:
2875623,@115850 741502 bagula there was no cash ondelivery abelble......plz  do something || @AmazonHelp Thank you,"[CUSTOMER] @115850 741502 bagula there was no cash ondelivery abelble......plz  do something || [BRAND] @798315 I get your concern, due to certain courier constraints we are unable to provide the option of cash on delivery for certain pincodes. However, we're trying our best to improve our services. I'll surely pass on your comments to our concerned department internally. ^SH || [CUSTOMER] @AmazonHelp Thank you || [BRAND] @798315 You're welcome. Do keep us posted for any further concern. ^SG",payment_billing,no,,Notes:
2741827,"PlayStation VR $199.99 via Target. https://t.co/gHlzPxw3IL https://t.co/sshnDoUcdB || @200319 Any word on if @115821 will have PSVR headsets (no bundle) in stock and discounted like @127271, @116062, and @120358?","[CUSTOMER] PlayStation VR $199.99 via Target. https://t.co/gHlzPxw3IL https://t.co/sshnDoUcdB || [CUSTOMER] @200319 Any word on if @115821 will have PSVR headsets (no bundle) in stock and discounted like @127271, @116062, and @120358? || [BRAND] @768043 Aside from what is already posted in our Black Friday sale/lightning deals, we do not have access to the information about any future releases/discounts. ^MJ",other,no,,Notes:
977258,アマゾンアプリ、カテゴリー検索できなくなってるじゃん…もしかしてプライム会員じゃないとできないとかそういうの？起動して最初にプライム会員登録画面出てきたし。 || @AmazonHelp ショッピングアプリです。,[CUSTOMER] アマゾンアプリ、カテゴリー検索できなくなってるじゃん…もしかしてプライム会員じゃないとできないとかそういうの？起動して最初にプライム会員登録画面出てきたし。 || [BRAND] @351781 ご不便をお掛けしております。恐れ入りますが、ご利用のアプリは「ショッピングアプリ」でしょうか？「PrimeNowアプリ」でしょうか？TN || [CUSTOMER] @AmazonHelp ショッピングアプリです。 || [BRAND] @351781 端末にセキュリティソフトやクリーナーアプリを入れている場合はいったん停止いただき、Amazonアプリを再インストールしてください。問題が解決しない場合は、お手数ですがカスタマーサービスまでお問合せください。https://t.co/J6YEizo6qC　MH,device_technical,no,,Notes:
2875685,@115821 whoever you have delivering your packages honestly sucks! My sister had asked that whoever dropped off the package to knock on the door after leaving the package and they did not do that and they also had a car following them. || @115821 Thank God that me and my family were all home or my poor nephew would not have a Christmas present right now. You seriously need to get a better delivery system! || @AmazonHelp I don't know where the carrier is or really what that is but I have the tracking number do you want me to dm it to you?,"[CUSTOMER] @115821 whoever you have delivering your packages honestly sucks! My sister had asked that whoever dropped off the package to knock on the door after leaving the package and they did not do that and they also had a car following them. || [CUSTOMER] @115821 Thank God that me and my family were all home or my poor nephew would not have a Christmas present right now. You seriously need to get a better delivery system! || [BRAND] @798327 I'm sorry for the poor experience. We strive to make sure delivery instructions are met. Without releasing account or order specific information, who was the carrier assigned to your order? You can check here: https://t.co/Y5jpI9gRhE ^JP || [CUSTOMER] @AmazonHelp I don't know where the carrier is or really what that is but I have the tracking number do you want me to dm it to you? || [BRAND] @798327 We do not have access to your account information. If you are unable to access the carrier information provided in the link above, please reach out to us here: https://t.co/hApLpMlfHN for further assistance. Thank you. ^AP",other,no,,Notes:
928365,"@115821  I can't believe the run around I am getting and the inconsistencies with answers from your customer service. || @AmazonHelp I purchased a gift card online with a promo code for a bonus 15.00 code back. I didn't receive the code and I was given 3 different answers. || @AmazonHelp 2017AMZFAM told I would receive it when the card was sent 2-4 hours then 7 days, then up to 10 days. Over a hour with vs chat and no answer.","[CUSTOMER] @115821  I can't believe the run around I am getting and the inconsistencies with answers from your customer service. || [BRAND] @340277 That's not what we want to hear. Without posting account info, would you please tell us more about what happened? ^GR || [CUSTOMER] @AmazonHelp I purchased a gift card online with a promo code for a bonus 15.00 code back. I didn't receive the code and I was given 3 different answers. || [BRAND] @340277 Are you able to link us to the promotion? When you spoke with us, what information or insight was given? ^KP || [CUSTOMER] @AmazonHelp 2017AMZFAM told I would receive it when the card was sent 2-4 hours then 7 days, then up to 10 days. Over a hour with vs chat and no answer.",payment_billing,yes,Escalation reason:,Customer did not receive the promised $15 promotional gift-card code and received inconsistent answers from customer service despite spending over an hour in chat.Notes:
43303,"You know what sucks, @115821? When you pre-order something to guarantee an arrival on the day of release only to find out you gotta wait https://t.co/mrqoj4FmiI","[CUSTOMER] You know what sucks, @115821? When you pre-order something to guarantee an arrival on the day of release only to find out you gotta wait https://t.co/mrqoj4FmiI || [BRAND] @125595 I'm sorry for the troubles with your order! Please contact us by Phone/Chat: https://t.co/hApLpMlfHN &amp; we'll be glad to help!^FR",delivery_issue,yes,Escalation reason:,Customer pre-ordered an item expecting release-day delivery but was told they would have to wait.Notes:
309226,"@AmazonHelp ordered on amazon prime and last min expected date changed to 4 days later. Disappointed. I formed so late, ruined my plans || @AmazonHelp It’s https://t.co/T6nAWsSnib where I ordered. #StillClueless #AmazonUS","[CUSTOMER] @AmazonHelp ordered on amazon prime and last min expected date changed to 4 days later. Disappointed. I formed so late, ruined my plans || [BRAND] @189842 We're sorry things didn't work out as planned. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you with this. ^SQ || [CUSTOMER] @AmazonHelp It’s https://t.co/T6nAWsSnib where I ordered. #StillClueless #AmazonUS",delivery_issue,yes,Escalation reason:,"The Prime order's expected delivery date was changed at the last minute by four days, disrupting the customer's plans.Notes:"
270893,C'mon @115821 you were doing so good for most of the first half. Now look atchya #TNFonPrimeVideo #TNF https://t.co/o9cJ5slOPy,[CUSTOMER] C'mon @115821 you were doing so good for most of the first half. Now look atchya #TNFonPrimeVideo #TNF https://t.co/o9cJ5slOPy || [BRAND] @180624 Hey there! Are you still experiencing problems steaming? We recommend restarting the device &amp; router. Please keep us posted!  ^GM,device_technical,no,,Notes:
972749,Hey @115821 your Alexa calendar integration is broken on Android app #fail #layla https://t.co/pwinvcGzC2 || @AmazonHelp Very strange experience https://t.co/LnVU4GsqE7,"[CUSTOMER] Hey @115821 your Alexa calendar integration is broken on Android app #fail #layla https://t.co/pwinvcGzC2 || [BRAND] @264479 Hi, are you trying to link an unsupported calendar ? You can check supported calendars here: https://t.co/QFwPjYXu3D ^TS || [CUSTOMER] @AmazonHelp Very strange experience https://t.co/LnVU4GsqE7 || [BRAND] @264479 Hi, I'm glad to see that it is working now, please let us know if you encounter an issue in the future. ^JJ",device_technical,no,,Notes:
292857,@115830 your support and returns collection service is a joke!!! 3rd time you haven’t turned up to collect my return after saying you are || @AmazonHelp Hermes,"[CUSTOMER] @115830 your support and returns collection service is a joke!!! 3rd time you haven’t turned up to collect my return after saying you are || [BRAND] @185744 I'm sorry that your return hasn't been picked up yet, Lauren! Which carrier was going to collect your return? ^FR || [CUSTOMER] @AmazonHelp Hermes || [BRAND] @185744 When you spoke with us directly, what info were we able to provide? Were any options offered? ^GL",return_refund,yes,Escalation reason:,"The return has failed to be collected three times despite scheduled collection promises, leaving the return unresolved.Notes:"
156772,"@AmazonHelp my daughters kindle screen is breaking, who do I need to contact? || @AmazonHelp Fantastic customer service! Within guarantee so all sorted nice and quickly 👍🏻","[CUSTOMER] @AmazonHelp my daughters kindle screen is breaking, who do I need to contact? || [BRAND] @152005 Oh no, I'm sorry to hear this! You can reach us via phone and we'll look in to available options together: https://t.co/JzP7hlA23B Let us know if there's anything further we can help with in the meantime! ^KN || [CUSTOMER] @AmazonHelp Fantastic customer service! Within guarantee so all sorted nice and quickly 👍🏻 || [BRAND] @152005 Glad to hear it's been sorted! Have a great rest of the weekend! ^MG",device_technical,no,,Notes:
1443268,Pathetic service by @115821 cancelled my book twice 😤,[CUSTOMER] Pathetic service by @115821 cancelled my book twice 😤 || [BRAND] @454875 We apologize for that. Could you report this to our team here :https://t.co/2t6DQoUmNZ so that we can check what went wrong? ^PR,order_issue,yes,Escalation reason:,"Customer's book order was cancelled twice, indicating a repeated order fulfillment problem.Notes:"
308536,"@115821 @115850 the worst app engineers, sendig pass reset mail which domain don't exist in world and acording to ur app the mail sent too https://t.co/onhLGqJleD || @AmazonHelp What the hell u are doing ? Ur people and CC are just cheap.after providing all the details ur CC is saying that the info is contradicated. || @AmazonHelp What the f*** Ur doing after know the details u block my account this is ur CC last time are u going to reset the password ?","[CUSTOMER] @115821 @115850 the worst app engineers, sendig pass reset mail which domain don't exist in world and acording to ur app the mail sent too https://t.co/onhLGqJleD || [BRAND] @189675 Sorry to know you're unable to access your account. Please reach us from here: https://t.co/Dr46Mhfzka We'll assist you. ^SV || [CUSTOMER] @AmazonHelp What the hell u are doing ? Ur people and CC are just cheap.after providing all the details ur CC is saying that the info is contradicated. || [BRAND] @189675 We'd like to take a closer look at this.  Kindly fill your details here: https://t.co/GIJyeYqKE0, I'll look into it. ^NR || [CUSTOMER] @AmazonHelp What the f*** Ur doing after know the details u block my account this is ur CC last time are u going to reset the password ? || [BRAND] @189675 Please click on 'skip sign in' and then share your details in the link provided above and we'll reach out. (2/2) ^KA",account_access,yes,Escalation reason:,"Customer cannot access their account, reports password-reset failures and account blocking, and has already had unsuccessful interactions with customer support.Notes:"
2544954,"2/2 Myself &amp; others have discovered programming problems that since #JULY @115821's programmers have refused to fix  - Here is one - See video:
@AmazonHelp @123644 #badcustomerservice https://t.co/PjklkyGjev","[CUSTOMER] 2/2 Myself &amp; others have discovered programming problems that since #JULY @115821's programmers have refused to fix  - Here is one - See video:
@AmazonHelp @123644 #badcustomerservice https://t.co/PjklkyGjev || [BRAND] @723389 I'm sorry this hasn't been resolved yet! When was the last time you spoke with us about this? Did we offer to follow up with you when new information is available? ^EP",device_technical,yes,Escalation reason:,"Customer reports ongoing programming problems that have remained unresolved since July despite prior reports, indicating a persistent technical issue.Notes:"
1009817,密林から支払い番号来ないいいい,[CUSTOMER] 密林から支払い番号来ないいいい || [BRAND] @358940 リプライ失礼いたします。お支払い番号は出荷準備に入り次第お知らせします。商品により発行までお時間がかかることもございます。すでに発行済みの場合はメッセージセンターからご確認いただくことができます。https://t.co/qxvc47paFq  HM,payment_billing,no,,Notes:
1213383,"Cust service reps: Priyanka, Ganesh, Vignesh and Priya were  unbale to resolve my issue so I'm in limbo with my priority order @115821 || @AmazonHelp Amazon Canada || @AmazonHelp I was told the only order she could see was from 2015 she was also unable to help. The 4th agent I chatted with located my ord and processed || @AmazonHelp This has cause a great inconvenience as I had to reschedule a job to a later date until the package arrives.","[CUSTOMER] Cust service reps: Priyanka, Ganesh, Vignesh and Priya were  unbale to resolve my issue so I'm in limbo with my priority order @115821 || [BRAND] @404789 I'm sorry for the troubles, George! Just to clarify, where did you order the item from (https://t.co/hSs9w9f1pF,ca,.co.uk)? ^AL || [CUSTOMER] @AmazonHelp Amazon Canada || [BRAND] @404789 When you spoke with us regarding your order, what insight did we provide? ^TK || [CUSTOMER] @AmazonHelp I was told the only order she could see was from 2015 she was also unable to help. The 4th agent I chatted with located my ord and processed || [CUSTOMER] @AmazonHelp This has cause a great inconvenience as I had to reschedule a job to a later date until the package arrives.",delivery_issue,yes,Escalation reason:,"Four customer service representatives were unable to resolve the priority order issue, causing significant inconvenience and requiring the customer to reschedule a job.Notes:"
2415996,@115850 Yesterday I bought a camera. It was a mistake. I dnt want it. Please refund it instead of replacement.,[CUSTOMER] @115850 Yesterday I bought a camera. It was a mistake. I dnt want it. Please refund it instead of replacement. || [BRAND] @694384 Have you reached out to our support team here: https://t.co/2t6DQoUmNZ for assistance on it? ^RW,return_refund,no,,Notes:
900366,@AmazonHelp i don't receive my order https://t.co/Rds0sPdvYB || @AmazonHelp i don't receive my order,"[CUSTOMER] @AmazonHelp i don't receive my order https://t.co/Rds0sPdvYB || [BRAND] @182223 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM || [CUSTOMER] @AmazonHelp i don't receive my order || [BRAND] @182223 As said earlier our team is actively working on the issue and we'll get back to you as soon as we receive an update. ^VM",missing_package,yes,Escalation reason:,"Customer reports not receiving their order, and Amazon says the team is actively working on the issue.Notes:"
2671399,"The pain is real!
https://t.co/otAzVVcHTk || @115850 Can you sync the delivery of related products?","[CUSTOMER] The pain is real!
https://t.co/otAzVVcHTk || [CUSTOMER] @115850 Can you sync the delivery of related products? || [BRAND] @752237 We ship the packages to meet the estimates provided while placing the order. Did we happen to miss it? ^MM",delivery_issue,no,,Notes:
517624,機種変から、メルアドもパスワードも変えてないのに、Amazonでログインできなくなった(´；ω；`),"[CUSTOMER] 機種変から、メルアドもパスワードも変えてないのに、Amazonでログインできなくなった(´；ω；`) || [BRAND] @239357 ご不便をおかけしております。お手数ですが、一度パスワードの再設定をお試しください。&gt; https://t.co/UEMJDID6AV
パスワード変更後もサインインできない場合には、再度ご連絡ください。 YM",account_access,no,,Notes:
2813557,@115850 - the package seems to be going around the same facility whole day! Any idea what's happening?? https://t.co/hDeR2RO7lF,"[CUSTOMER] @115850 - the package seems to be going around the same facility whole day! Any idea what's happening?? https://t.co/hDeR2RO7lF || [BRAND] @451437 Also, please don't provide your tracking details, we consider it to be personal information. Our page is visible to the public. ^SM (2/2)",delivery_issue,no,,Notes:
2830683,そういえばAmazonプライム無料期間過ぎてたの忘れてて年会費支払ってしまった,[CUSTOMER] そういえばAmazonプライム無料期間過ぎてたの忘れてて年会費支払ってしまった || [BRAND] @788219 リプライ失礼いたします。プライム有料会員移行後に特典の利用が無い場合、キャンセルと返金を承っております。返金可否は以下リンクよりお手続きを進めていく過程にてご確認いただけます。https://t.co/wdPTbEULCH HM,subscription_service,no,,Notes:
2358905,@116439 I’ve noticed my fire stick has been very very very slow recently. And at my parents now and their fire stick is exactly the same. Sat looking at a black screen with three dots...,"[CUSTOMER] @116439 I’ve noticed my fire stick has been very very very slow recently. And at my parents now and their fire stick is exactly the same. Sat looking at a black screen with three dots... || [BRAND] @246763 Sorry about that, Ross! Let's check the troubleshooting tips to get this sorted here: https://t.co/6mlY13gVM9 ^JZ",device_technical,no,,Notes:
1040084,@AmazonHelp Wasted my afternoon and I'm still out $112 that I shouldn't be.,"[CUSTOMER] @AmazonHelp Wasted my afternoon and I'm still out $112 that I shouldn't be. || [BRAND] @366066 This isn't at all the experience we strive for, truly sorry! What options were offered when you chatted with us? ^JE",payment_billing,yes,Escalation reason:,Customer says they are still out $112 that they should not have been charged and reports an unresolved issue after spending the afternoon dealing with support.Notes:
2360535,"@116090 hey Amazon I have a huge problem, I forgot to end my free trial Prime membership that I didn't want in the first place. Can you help me to cancel it and the payment ? I really want my 80 bucks back || @AmazonHelp thanks guys ! Just did it and it says I'll get my money back, thank you very much ❤️","[CUSTOMER] @116090 hey Amazon I have a huge problem, I forgot to end my free trial Prime membership that I didn't want in the first place. Can you help me to cancel it and the payment ? I really want my 80 bucks back || [BRAND] @681673 Hello Justine. You can cancel your Prime membership anytime here: https://t.co/KseSuczrh2 Hope this helps! ^SK || [CUSTOMER] @AmazonHelp thanks guys ! Just did it and it says I'll get my money back, thank you very much ❤️ || [BRAND] @681673 You're welcome, Justine! Let us know if we can ever assist. 😊 ^AB",subscription_service,no,,Notes:
1887330,@AmazonHelp I have tolded to your customers service there is Akshat supervisor who was not properly to me . He was saying it's notourconcern,"[CUSTOMER] @AmazonHelp I have tolded to your customers service there is Akshat supervisor who was not properly to me . He was saying it's notourconcern || [BRAND] @353737 Sorry about that, Zeshan. We're looking into this and we'll reach out to you soon with an update. ^HK",other,yes,Escalation reason:,"Customer reports inappropriate/unhelpful treatment by a customer service supervisor, and Amazon says the matter is being investigated.Notes:"
784711,結局フライ返しは手元に届かないままお金だけ取られた(´Д｀)ﾊｧ…代品は東京からのAmazonなら貰えたらしいけど岡山だから貰えないとか。あーーーー( ´△｀),[CUSTOMER] 結局フライ返しは手元に届かないままお金だけ取られた(´Д｀)ﾊｧ…代品は東京からのAmazonなら貰えたらしいけど岡山だから貰えないとか。あーーーー( ´△｀) || [BRAND] @307259 ご不便をおかけしております。一度ご注文の詳細を確認のうえご案内させていただきますので、お手数ですがこちらからカスタマーサービスまでご連絡ください。 https://t.co/J6YEizo6qC YM,missing_package,yes,Escalation reason:,"Customer paid for a spatula but never received it, and they were unable to obtain a replacement due to their location.Notes:"
384484,@115830 hey amazon my code isn’t work what can I do ????? https://t.co/vEcFXCqFVd || @AmazonHelp No I haven’t,"[CUSTOMER] @115830 hey amazon my code isn’t work what can I do ????? https://t.co/vEcFXCqFVd || [BRAND] @207037 Sorry to see that, have you contacted EA in relation to the code issue? ^JJ || [CUSTOMER] @AmazonHelp No I haven’t",payment_billing,no,,Notes:
390421,Alou @115821 @AmazonHelp meu produto esta constando como entregue e eu nao recebi nada ate o momento https://t.co/mH8qTb2iAq,"[CUSTOMER] Alou @115821 @AmazonHelp meu produto esta constando como entregue e eu nao recebi nada ate o momento https://t.co/mH8qTb2iAq || [BRAND] @204355 Pode falar com o SAC (https://t.co/Qzzg8y1LhY), eles te ajudam! ^VL",missing_package,yes,Escalation reason:,"The order is marked as delivered, but the customer states that they have not received the product.Notes:"
2156957,@120474 I managed to get tickets yesterday for Gary Barlow but haven’t received a confirmation email 😳 || @AmazonHelp Hi I have checked all email folders and nothing has been received. It did say order has been placed after I paid,"[CUSTOMER] @120474 I managed to get tickets yesterday for Gary Barlow but haven’t received a confirmation email 😳 || [BRAND] @633644 Hi- Have you checked your spam/junk folder to see if it is here? Did it advise you had successfully placed the order? ^NV || [CUSTOMER] @AmazonHelp Hi I have checked all email folders and nothing has been received. It did say order has been placed after I paid || [BRAND] @633644 Hi Natalie- To be safe, best to contact us directly so we can check: https://t.co/bNBq6rDvzq ^NV",order_issue,yes,Escalation reason:,"Customer paid for event tickets and saw the order confirmation on screen but never received a confirmation email, leaving the order status uncertain.Notes:"
1559839,@AmazonHelp customer service is the WORST ever! I'm closing my account! Done with them || @AmazonHelp yes your customer won't give me a compensation for an item that the price decreased overnight.,"[CUSTOMER] @AmazonHelp customer service is the WORST ever! I'm closing my account! Done with them || [BRAND] @482001 Hello,
Do you have an issue with the customer service?
^MD || [CUSTOMER] @AmazonHelp yes your customer won't give me a compensation for an item that the price decreased overnight.",payment_billing,no,,Notes:
